subject_id,object,colour,typicality,object_en,colour_en
219,Moehre,blau,0,carrots,blue
219,Moehre,gruen,2,carrots,green
219,Moehre,lila,0,carrots,lilac
219,Moehre,orange,100,carrots,orange
219,Moehre,rot,0,carrots,red
219,Paprika,blau,0,pepper,blue
219,Paprika,braun,2,pepper,brown
219,Paprika,gruen,30,pepper,green
219,Paprika,rot,100,pepper,red
219,Paprika,schwarz,0,pepper,black
219,Socken,blau,61,socks,blue
219,Socken,braun,77,socks,brown
219,Socken,gelb,29,socks,yellow
219,Socken,grau,97,socks,gray
219,Socken,gruen,37,socks,green
219,Socken,lila,68,socks,lilac
219,Socken,orange,78,socks,orange
219,Socken,rot,69,socks,red
219,Socken,schwarz,90,socks,black
219,Sonnenbrille,blau,65,suglasses,blue
219,Sonnenbrille,braun,57,suglasses,brown
219,Sonnenbrille,gelb,61,suglasses,yellow
219,Sonnenbrille,grau,80,suglasses,gray
219,Sonnenbrille,gruen,58,suglasses,green
219,Sonnenbrille,lila,63,suglasses,lilac
219,Sonnenbrille,orange,70,suglasses,orange
219,Sonnenbrille,rot,76,suglasses,red
219,Sonnenbrille,schwarz,64,suglasses,black
219,Tomate,blau,0,tomato,blue
219,Tomate,gelb,30,tomato,yellow
219,Tomate,gruen,0,tomato,green
219,Tomate,lila,0,tomato,lilac
219,Tomate,rot,79,tomato,red
219,Trauben,blau,0,grapes,blue
219,Trauben,gelb,0,grapes,yellow
219,Trauben,grau,1,grapes,gray
219,Trauben,orange,0,grapes,orange
219,Trauben,schwarz,100,grapes,black
219,Waescheklammer,blau,83,clothes.peg,blue
219,Waescheklammer,braun,76,clothes.peg,brown
219,Waescheklammer,gelb,73,clothes.peg,yellow
219,Waescheklammer,grau,32,clothes.peg,gray
219,Waescheklammer,gruen,66,clothes.peg,green
219,Waescheklammer,lila,81,clothes.peg,lilac
219,Waescheklammer,orange,60,clothes.peg,orange
219,Waescheklammer,rot,76,clothes.peg,red
219,Waescheklammer,schwarz,67,clothes.peg,black
219,Walnuss,blau,4,walnut,blue
219,Walnuss,braun,100,walnut,brown
219,Walnuss,gelb,1,walnut,yellow
219,Walnuss,gruen,2,walnut,green
219,Walnuss,rot,43,walnut,red
219,Zitrone,blau,0,lemon,blue
219,Zitrone,gelb,100,lemon,yellow
219,Zitrone,gruen,2,lemon,green
219,Zitrone,orange,0,lemon,orange
219,Zitrone,rot,0,lemon,red
219,Zucchini,blau,0,courgettes,blue
219,Zucchini,braun,0,courgettes,brown
219,Zucchini,gelb,6,courgettes,yellow
219,Zucchini,gruen,69,courgettes,green
219,Zucchini,rot,0,courgettes,red
220,Ananas,blau,0,pineapple,blue
220,Ananas,braun,100,pineapple,brown
220,Ananas,gruen,100,pineapple,green
220,Ananas,lila,0,pineapple,lilac
220,Ananas,rot,40,pineapple,red
220,Aprikose,blau,0,apricot,blue
220,Aprikose,gelb,100,apricot,yellow
220,Aprikose,gruen,100,apricot,green
220,Aprikose,lila,0,apricot,lilac
220,Aprikose,rot,21,apricot,red
220,Aubergine,blau,0,aubergine,blue
220,Aubergine,gelb,75,aubergine,yellow
220,Aubergine,gruen,61,aubergine,green
220,Aubergine,rot,0,aubergine,red
220,Aubergine,schwarz,100,aubergine,black
220,Avocado,blau,0,avocado,blue
220,Avocado,gelb,64,avocado,yellow
220,Avocado,gruen,100,avocado,green
220,Avocado,lila,0,avocado,lilac
220,Avocado,rot,14,avocado,red
220,Banane,blau,0,banana,blue
220,Banane,braun,63,banana,brown
220,Banane,gelb,100,banana,yellow
220,Banane,gruen,100,banana,green
220,Banane,rot,0,banana,red
220,Birne,blau,0,pear,blue
220,Birne,gruen,100,pear,green
220,Birne,lila,0,pear,lilac
220,Birne,orange,81,pear,orange
220,Birne,rot,0,pear,red
220,Bohnen,blau,0,beans,blue
220,Bohnen,gelb,77,beans,yellow
220,Bohnen,gruen,100,beans,green
220,Bohnen,orange,42,beans,orange
220,Bohnen,rot,22,beans,red
220,Bueroklammer,blau,74,paper.clip,blue
220,Bueroklammer,braun,94,paper.clip,brown
220,Bueroklammer,gelb,90,paper.clip,yellow
220,Bueroklammer,grau,77,paper.clip,gray
220,Bueroklammer,gruen,72,paper.clip,green
220,Bueroklammer,lila,72,paper.clip,lilac
220,Bueroklammer,orange,91,paper.clip,orange
220,Bueroklammer,rot,73,paper.clip,red
220,Bueroklammer,schwarz,93,paper.clip,black
220,Erbsen,blau,0,peas,blue
220,Erbsen,gelb,78,peas,yellow
220,Erbsen,gruen,100,peas,green
220,Erbsen,orange,0,peas,orange
220,Erbsen,rot,0,peas,red
220,Erdbeere,blau,0,strawberry,blue
220,Erdbeere,gelb,60,strawberry,yellow
220,Erdbeere,grau,0,strawberry,gray
220,Erdbeere,lila,0,strawberry,lilac
220,Erdbeere,rot,100,strawberry,red
220,Gurke,blau,0,cucumber,blue
220,Gurke,braun,0,cucumber,brown
220,Gurke,gelb,67,cucumber,yellow
220,Gurke,gruen,100,cucumber,green
220,Gurke,rot,0,cucumber,red
220,Kartoffeln,blau,0,potatoes,blue
220,Kartoffeln,braun,100,potatoes,brown
220,Kartoffeln,gruen,69,potatoes,green
220,Kartoffeln,orange,70,potatoes,orange
220,Kartoffeln,rot,50,potatoes,red
220,Kirsche,blau,0,cherry,blue
220,Kirsche,gelb,0,cherry,yellow
220,Kirsche,gruen,78,cherry,green
220,Kirsche,lila,0,cherry,lilac
220,Kirsche,rot,100,cherry,red
220,Mandarine,blau,0,mandarine,blue
220,Mandarine,gruen,100,mandarine,green
220,Mandarine,lila,0,mandarine,lilac
220,Mandarine,orange,100,mandarine,orange
220,Mandarine,rot,0,mandarine,red
220,Moehre,blau,0,carrots,blue
220,Moehre,gruen,74,carrots,green
220,Moehre,lila,22,carrots,lilac
220,Moehre,orange,100,carrots,orange
220,Moehre,rot,29,carrots,red
220,Paprika,blau,0,pepper,blue
220,Paprika,braun,1,pepper,brown
220,Paprika,gruen,100,pepper,green
220,Paprika,rot,100,pepper,red
220,Paprika,schwarz,0,pepper,black
220,Socken,blau,77,socks,blue
220,Socken,braun,78,socks,brown
220,Socken,gelb,68,socks,yellow
220,Socken,grau,100,socks,gray
220,Socken,gruen,71,socks,green
220,Socken,lila,66,socks,lilac
220,Socken,orange,72,socks,orange
220,Socken,rot,70,socks,red
220,Socken,schwarz,100,socks,black
220,Sonnenbrille,blau,66,suglasses,blue
220,Sonnenbrille,braun,79,suglasses,brown
220,Sonnenbrille,gelb,69,suglasses,yellow
220,Sonnenbrille,grau,100,suglasses,gray
220,Sonnenbrille,gruen,65,suglasses,green
220,Sonnenbrille,lila,63,suglasses,lilac
220,Sonnenbrille,orange,75,suglasses,orange
220,Sonnenbrille,rot,75,suglasses,red
220,Sonnenbrille,schwarz,100,suglasses,black
220,Tomate,blau,0,tomato,blue
220,Tomate,gelb,83,tomato,yellow
220,Tomate,gruen,100,tomato,green
220,Tomate,lila,0,tomato,lilac
220,Tomate,rot,100,tomato,red
220,Trauben,blau,39,grapes,blue
220,Trauben,gelb,0,grapes,yellow
220,Trauben,grau,0,grapes,gray
220,Trauben,orange,0,grapes,orange
220,Trauben,schwarz,100,grapes,black
220,Waescheklammer,blau,100,clothes.peg,blue
220,Waescheklammer,braun,79,clothes.peg,brown
220,Waescheklammer,gelb,83,clothes.peg,yellow
220,Waescheklammer,grau,79,clothes.peg,gray
220,Waescheklammer,gruen,100,clothes.peg,green
220,Waescheklammer,lila,91,clothes.peg,lilac
220,Waescheklammer,orange,100,clothes.peg,orange
220,Waescheklammer,rot,100,clothes.peg,red
220,Waescheklammer,schwarz,100,clothes.peg,black
220,Walnuss,blau,0,walnut,blue
220,Walnuss,braun,100,walnut,brown
220,Walnuss,gelb,0,walnut,yellow
220,Walnuss,gruen,69,walnut,green
220,Walnuss,rot,0,walnut,red
220,Zitrone,blau,0,lemon,blue
220,Zitrone,gelb,100,lemon,yellow
220,Zitrone,gruen,44,lemon,green
220,Zitrone,orange,16,lemon,orange
220,Zitrone,rot,0,lemon,red
220,Zucchini,blau,0,courgettes,blue
220,Zucchini,braun,0,courgettes,brown
220,Zucchini,gelb,70,courgettes,yellow
220,Zucchini,gruen,100,courgettes,green
220,Zucchini,rot,0,courgettes,red
221,Ananas,blau,0,pineapple,blue
221,Ananas,braun,100,pineapple,brown
221,Ananas,gruen,0,pineapple,green
221,Ananas,lila,0,pineapple,lilac
221,Ananas,rot,35,pineapple,red
221,Aprikose,blau,0,apricot,blue
221,Aprikose,gelb,84,apricot,yellow
221,Aprikose,gruen,0,apricot,green
221,Aprikose,lila,0,apricot,lilac
221,Aprikose,rot,0,apricot,red
221,Aubergine,blau,0,aubergine,blue
221,Aubergine,gelb,2,aubergine,yellow
221,Aubergine,gruen,1,aubergine,green
221,Aubergine,rot,1,aubergine,red
221,Aubergine,schwarz,100,aubergine,black
221,Avocado,blau,0,avocado,blue
221,Avocado,gelb,0,avocado,yellow
221,Avocado,gruen,100,avocado,green
221,Avocado,lila,0,avocado,lilac
221,Avocado,rot,0,avocado,red
221,Banane,blau,0,banana,blue
221,Banane,braun,0,banana,brown
221,Banane,gelb,100,banana,yellow
221,Banane,gruen,0,banana,green
221,Banane,rot,0,banana,red
221,Birne,blau,0,pear,blue
221,Birne,gruen,100,pear,green
221,Birne,lila,0,pear,lilac
221,Birne,orange,0,pear,orange
221,Birne,rot,0,pear,red
221,Bohnen,blau,0,beans,blue
221,Bohnen,gelb,1,beans,yellow
221,Bohnen,gruen,87,beans,green
221,Bohnen,orange,0,beans,orange
221,Bohnen,rot,0,beans,red
221,Bueroklammer,blau,72,paper.clip,blue
221,Bueroklammer,braun,100,paper.clip,brown
221,Bueroklammer,gelb,89,paper.clip,yellow
221,Bueroklammer,grau,100,paper.clip,gray
221,Bueroklammer,gruen,86,paper.clip,green
221,Bueroklammer,lila,100,paper.clip,lilac
221,Bueroklammer,orange,100,paper.clip,orange
221,Bueroklammer,rot,100,paper.clip,red
221,Bueroklammer,schwarz,100,paper.clip,black
221,Erbsen,blau,0,peas,blue
221,Erbsen,gelb,0,peas,yellow
221,Erbsen,gruen,100,peas,green
221,Erbsen,orange,0,peas,orange
221,Erbsen,rot,0,peas,red
221,Erdbeere,blau,0,strawberry,blue
221,Erdbeere,gelb,0,strawberry,yellow
221,Erdbeere,grau,0,strawberry,gray
221,Erdbeere,lila,0,strawberry,lilac
221,Erdbeere,rot,100,strawberry,red
221,Gurke,blau,0,cucumber,blue
221,Gurke,braun,0,cucumber,brown
221,Gurke,gelb,0,cucumber,yellow
221,Gurke,gruen,100,cucumber,green
221,Gurke,rot,0,cucumber,red
221,Kartoffeln,blau,0,potatoes,blue
221,Kartoffeln,braun,100,potatoes,brown
221,Kartoffeln,gruen,0,potatoes,green
221,Kartoffeln,orange,17,potatoes,orange
221,Kartoffeln,rot,0,potatoes,red
221,Kirsche,blau,0,cherry,blue
221,Kirsche,gelb,0,cherry,yellow
221,Kirsche,gruen,0,cherry,green
221,Kirsche,lila,0,cherry,lilac
221,Kirsche,rot,100,cherry,red
221,Mandarine,blau,0,mandarine,blue
221,Mandarine,gruen,0,mandarine,green
221,Mandarine,lila,0,mandarine,lilac
221,Mandarine,orange,100,mandarine,orange
221,Mandarine,rot,100,mandarine,red
221,Moehre,blau,0,carrots,blue
221,Moehre,gruen,0,carrots,green
221,Moehre,lila,0,carrots,lilac
221,Moehre,orange,100,carrots,orange
221,Moehre,rot,0,carrots,red
221,Paprika,blau,0,pepper,blue
221,Paprika,braun,0,pepper,brown
221,Paprika,gruen,23,pepper,green
221,Paprika,rot,100,pepper,red
221,Paprika,schwarz,0,pepper,black
221,Socken,blau,100,socks,blue
221,Socken,braun,72,socks,brown
221,Socken,gelb,56,socks,yellow
221,Socken,grau,100,socks,gray
221,Socken,gruen,74,socks,green
221,Socken,lila,67,socks,lilac
221,Socken,orange,55,socks,orange
221,Socken,rot,100,socks,red
221,Socken,schwarz,100,socks,black
221,Sonnenbrille,blau,59,suglasses,blue
221,Sonnenbrille,braun,68,suglasses,brown
221,Sonnenbrille,gelb,64,suglasses,yellow
221,Sonnenbrille,grau,100,suglasses,gray
221,Sonnenbrille,gruen,71,suglasses,green
221,Sonnenbrille,lila,54,suglasses,lilac
221,Sonnenbrille,orange,81,suglasses,orange
221,Sonnenbrille,rot,63,suglasses,red
221,Sonnenbrille,schwarz,100,suglasses,black
221,Tomate,blau,1,tomato,blue
221,Tomate,gelb,0,tomato,yellow
221,Tomate,gruen,0,tomato,green
221,Tomate,lila,0,tomato,lilac
221,Tomate,rot,100,tomato,red
221,Trauben,blau,100,grapes,blue
221,Trauben,gelb,0,grapes,yellow
221,Trauben,grau,17,grapes,gray
221,Trauben,orange,0,grapes,orange
221,Trauben,schwarz,100,grapes,black
221,Waescheklammer,blau,100,clothes.peg,blue
221,Waescheklammer,braun,54,clothes.peg,brown
221,Waescheklammer,gelb,100,clothes.peg,yellow
221,Waescheklammer,grau,0,clothes.peg,gray
221,Waescheklammer,gruen,100,clothes.peg,green
221,Waescheklammer,lila,100,clothes.peg,lilac
221,Waescheklammer,orange,99,clothes.peg,orange
221,Waescheklammer,rot,96,clothes.peg,red
221,Waescheklammer,schwarz,100,clothes.peg,black
221,Walnuss,blau,0,walnut,blue
221,Walnuss,braun,100,walnut,brown
221,Walnuss,gelb,0,walnut,yellow
221,Walnuss,gruen,0,walnut,green
221,Walnuss,rot,0,walnut,red
221,Zitrone,blau,0,lemon,blue
221,Zitrone,gelb,100,lemon,yellow
221,Zitrone,gruen,0,lemon,green
221,Zitrone,orange,0,lemon,orange
221,Zitrone,rot,0,lemon,red
221,Zucchini,blau,0,courgettes,blue
221,Zucchini,braun,0,courgettes,brown
221,Zucchini,gelb,19,courgettes,yellow
221,Zucchini,gruen,100,courgettes,green
221,Zucchini,rot,0,courgettes,red
222,Ananas,blau,0,pineapple,blue
222,Ananas,braun,100,pineapple,brown
222,Ananas,gruen,0,pineapple,green
222,Ananas,lila,0,pineapple,lilac
222,Ananas,rot,0,pineapple,red
222,Aprikose,blau,0,apricot,blue
222,Aprikose,gelb,63,apricot,yellow
222,Aprikose,gruen,0,apricot,green
222,Aprikose,lila,0,apricot,lilac
222,Aprikose,rot,0,apricot,red
222,Aubergine,blau,20,aubergine,blue
222,Aubergine,gelb,0,aubergine,yellow
222,Aubergine,gruen,0,aubergine,green
222,Aubergine,rot,0,aubergine,red
222,Aubergine,schwarz,100,aubergine,black
222,Avocado,blau,0,avocado,blue
222,Avocado,gelb,0,avocado,yellow
222,Avocado,gruen,100,avocado,green
222,Avocado,lila,0,avocado,lilac
222,Avocado,rot,0,avocado,red
222,Banane,blau,0,banana,blue
222,Banane,braun,26,banana,brown
222,Banane,gelb,100,banana,yellow
222,Banane,gruen,0,banana,green
222,Banane,rot,0,banana,red
222,Birne,blau,0,pear,blue
222,Birne,gruen,100,pear,green
222,Birne,lila,0,pear,lilac
222,Birne,orange,26,pear,orange
222,Birne,rot,70,pear,red
222,Bohnen,blau,0,beans,blue
222,Bohnen,gelb,0,beans,yellow
222,Bohnen,gruen,100,beans,green
222,Bohnen,orange,0,beans,orange
222,Bohnen,rot,0,beans,red
222,Bueroklammer,blau,72,paper.clip,blue
222,Bueroklammer,braun,13,paper.clip,brown
222,Bueroklammer,gelb,71,paper.clip,yellow
222,Bueroklammer,grau,100,paper.clip,gray
222,Bueroklammer,gruen,78,paper.clip,green
222,Bueroklammer,lila,100,paper.clip,lilac
222,Bueroklammer,orange,72,paper.clip,orange
222,Bueroklammer,rot,100,paper.clip,red
222,Bueroklammer,schwarz,74,paper.clip,black
222,Erbsen,blau,0,peas,blue
222,Erbsen,gelb,10,peas,yellow
222,Erbsen,gruen,100,peas,green
222,Erbsen,orange,0,peas,orange
222,Erbsen,rot,0,peas,red
222,Erdbeere,blau,0,strawberry,blue
222,Erdbeere,gelb,26,strawberry,yellow
222,Erdbeere,grau,0,strawberry,gray
222,Erdbeere,lila,0,strawberry,lilac
222,Erdbeere,rot,100,strawberry,red
222,Gurke,blau,0,cucumber,blue
222,Gurke,braun,0,cucumber,brown
222,Gurke,gelb,0,cucumber,yellow
222,Gurke,gruen,100,cucumber,green
222,Gurke,rot,0,cucumber,red
222,Kartoffeln,blau,0,potatoes,blue
222,Kartoffeln,braun,100,potatoes,brown
222,Kartoffeln,gruen,0,potatoes,green
222,Kartoffeln,orange,28,potatoes,orange
222,Kartoffeln,rot,28,potatoes,red
222,Kirsche,blau,0,cherry,blue
222,Kirsche,gelb,0,cherry,yellow
222,Kirsche,gruen,0,cherry,green
222,Kirsche,lila,0,cherry,lilac
222,Kirsche,rot,100,cherry,red
222,Mandarine,blau,0,mandarine,blue
222,Mandarine,gruen,0,mandarine,green
222,Mandarine,lila,0,mandarine,lilac
222,Mandarine,orange,100,mandarine,orange
222,Mandarine,rot,0,mandarine,red
222,Moehre,blau,0,carrots,blue
222,Moehre,gruen,0,carrots,green
222,Moehre,lila,0,carrots,lilac
222,Moehre,orange,100,carrots,orange
222,Moehre,rot,0,carrots,red
222,Paprika,blau,0,pepper,blue
222,Paprika,braun,0,pepper,brown
222,Paprika,gruen,8,pepper,green
222,Paprika,rot,100,pepper,red
222,Paprika,schwarz,0,pepper,black
222,Socken,blau,100,socks,blue
222,Socken,braun,61,socks,brown
222,Socken,gelb,3,socks,yellow
222,Socken,grau,100,socks,gray
222,Socken,gruen,28,socks,green
222,Socken,lila,28,socks,lilac
222,Socken,orange,0,socks,orange
222,Socken,rot,12,socks,red
222,Socken,schwarz,100,socks,black
222,Sonnenbrille,blau,32,suglasses,blue
222,Sonnenbrille,braun,38,suglasses,brown
222,Sonnenbrille,gelb,46,suglasses,yellow
222,Sonnenbrille,grau,73,suglasses,gray
222,Sonnenbrille,gruen,57,suglasses,green
222,Sonnenbrille,lila,47,suglasses,lilac
222,Sonnenbrille,orange,64,suglasses,orange
222,Sonnenbrille,rot,67,suglasses,red
222,Sonnenbrille,schwarz,94,suglasses,black
222,Tomate,blau,0,tomato,blue
222,Tomate,gelb,31,tomato,yellow
222,Tomate,gruen,33,tomato,green
222,Tomate,lila,0,tomato,lilac
222,Tomate,rot,100,tomato,red
222,Trauben,blau,33,grapes,blue
222,Trauben,gelb,0,grapes,yellow
222,Trauben,grau,23,grapes,gray
222,Trauben,orange,0,grapes,orange
222,Trauben,schwarz,100,grapes,black
222,Waescheklammer,blau,69,clothes.peg,blue
222,Waescheklammer,braun,48,clothes.peg,brown
222,Waescheklammer,gelb,70,clothes.peg,yellow
222,Waescheklammer,grau,0,clothes.peg,gray
222,Waescheklammer,gruen,86,clothes.peg,green
222,Waescheklammer,lila,70,clothes.peg,lilac
222,Waescheklammer,orange,81,clothes.peg,orange
222,Waescheklammer,rot,100,clothes.peg,red
222,Waescheklammer,schwarz,0,clothes.peg,black
222,Walnuss,blau,0,walnut,blue
222,Walnuss,braun,100,walnut,brown
222,Walnuss,gelb,17,walnut,yellow
222,Walnuss,gruen,0,walnut,green
222,Walnuss,rot,0,walnut,red
222,Zitrone,blau,0,lemon,blue
222,Zitrone,gelb,100,lemon,yellow
222,Zitrone,gruen,0,lemon,green
222,Zitrone,orange,2,lemon,orange
222,Zitrone,rot,0,lemon,red
222,Zucchini,blau,0,courgettes,blue
222,Zucchini,braun,0,courgettes,brown
222,Zucchini,gelb,0,courgettes,yellow
222,Zucchini,gruen,100,courgettes,green
222,Zucchini,rot,0,courgettes,red
223,Ananas,blau,4,pineapple,blue
223,Ananas,braun,99,pineapple,brown
223,Ananas,gruen,23,pineapple,green
223,Ananas,lila,3,pineapple,lilac
223,Ananas,rot,6,pineapple,red
223,Aprikose,blau,1,apricot,blue
223,Aprikose,gelb,97,apricot,yellow
223,Aprikose,gruen,3,apricot,green
223,Aprikose,lila,3,apricot,lilac
223,Aprikose,rot,7,apricot,red
223,Aubergine,blau,0,aubergine,blue
223,Aubergine,gelb,0,aubergine,yellow
223,Aubergine,gruen,3,aubergine,green
223,Aubergine,rot,1,aubergine,red
223,Aubergine,schwarz,99,aubergine,black
223,Avocado,blau,0,avocado,blue
223,Avocado,gelb,5,avocado,yellow
223,Avocado,gruen,95,avocado,green
223,Avocado,lila,1,avocado,lilac
223,Avocado,rot,0,avocado,red
223,Banane,blau,5,banana,blue
223,Banane,braun,43,banana,brown
223,Banane,gelb,98,banana,yellow
223,Banane,gruen,44,banana,green
223,Banane,rot,0,banana,red
223,Birne,blau,2,pear,blue
223,Birne,gruen,100,pear,green
223,Birne,lila,1,pear,lilac
223,Birne,orange,0,pear,orange
223,Birne,rot,0,pear,red
223,Bohnen,blau,0,beans,blue
223,Bohnen,gelb,25,beans,yellow
223,Bohnen,gruen,95,beans,green
223,Bohnen,orange,0,beans,orange
223,Bohnen,rot,3,beans,red
223,Bueroklammer,blau,58,paper.clip,blue
223,Bueroklammer,braun,55,paper.clip,brown
223,Bueroklammer,gelb,54,paper.clip,yellow
223,Bueroklammer,grau,94,paper.clip,gray
223,Bueroklammer,gruen,51,paper.clip,green
223,Bueroklammer,lila,50,paper.clip,lilac
223,Bueroklammer,orange,35,paper.clip,orange
223,Bueroklammer,rot,68,paper.clip,red
223,Bueroklammer,schwarz,81,paper.clip,black
223,Erbsen,blau,0,peas,blue
223,Erbsen,gelb,40,peas,yellow
223,Erbsen,gruen,89,peas,green
223,Erbsen,orange,18,peas,orange
223,Erbsen,rot,4,peas,red
223,Erdbeere,blau,0,strawberry,blue
223,Erdbeere,gelb,0,strawberry,yellow
223,Erdbeere,grau,3,strawberry,gray
223,Erdbeere,lila,3,strawberry,lilac
223,Erdbeere,rot,94,strawberry,red
223,Gurke,blau,1,cucumber,blue
223,Gurke,braun,9,cucumber,brown
223,Gurke,gelb,0,cucumber,yellow
223,Gurke,gruen,100,cucumber,green
223,Gurke,rot,4,cucumber,red
223,Kartoffeln,blau,25,potatoes,blue
223,Kartoffeln,braun,94,potatoes,brown
223,Kartoffeln,gruen,1,potatoes,green
223,Kartoffeln,orange,71,potatoes,orange
223,Kartoffeln,rot,25,potatoes,red
223,Kirsche,blau,4,cherry,blue
223,Kirsche,gelb,6,cherry,yellow
223,Kirsche,gruen,3,cherry,green
223,Kirsche,lila,2,cherry,lilac
223,Kirsche,rot,95,cherry,red
223,Mandarine,blau,1,mandarine,blue
223,Mandarine,gruen,3,mandarine,green
223,Mandarine,lila,0,mandarine,lilac
223,Mandarine,orange,93,mandarine,orange
223,Mandarine,rot,7,mandarine,red
223,Moehre,blau,0,carrots,blue
223,Moehre,gruen,15,carrots,green
223,Moehre,lila,0,carrots,lilac
223,Moehre,orange,83,carrots,orange
223,Moehre,rot,11,carrots,red
223,Paprika,blau,2,pepper,blue
223,Paprika,braun,50,pepper,brown
223,Paprika,gruen,71,pepper,green
223,Paprika,rot,98,pepper,red
223,Paprika,schwarz,7,pepper,black
223,Socken,blau,69,socks,blue
223,Socken,braun,76,socks,brown
223,Socken,gelb,51,socks,yellow
223,Socken,grau,99,socks,gray
223,Socken,gruen,28,socks,green
223,Socken,lila,29,socks,lilac
223,Socken,orange,36,socks,orange
223,Socken,rot,68,socks,red
223,Socken,schwarz,97,socks,black
223,Sonnenbrille,blau,75,suglasses,blue
223,Sonnenbrille,braun,50,suglasses,brown
223,Sonnenbrille,gelb,86,suglasses,yellow
223,Sonnenbrille,grau,22,suglasses,gray
223,Sonnenbrille,gruen,75,suglasses,green
223,Sonnenbrille,lila,57,suglasses,lilac
223,Sonnenbrille,orange,50,suglasses,orange
223,Sonnenbrille,rot,85,suglasses,red
223,Sonnenbrille,schwarz,96,suglasses,black
223,Tomate,blau,11,tomato,blue
223,Tomate,gelb,34,tomato,yellow
223,Tomate,gruen,50,tomato,green
223,Tomate,lila,2,tomato,lilac
223,Tomate,rot,94,tomato,red
223,Trauben,blau,38,grapes,blue
223,Trauben,gelb,50,grapes,yellow
223,Trauben,grau,0,grapes,gray
223,Trauben,orange,12,grapes,orange
223,Trauben,schwarz,92,grapes,black
223,Waescheklammer,blau,76,clothes.peg,blue
223,Waescheklammer,braun,50,clothes.peg,brown
223,Waescheklammer,gelb,65,clothes.peg,yellow
223,Waescheklammer,grau,35,clothes.peg,gray
223,Waescheklammer,gruen,78,clothes.peg,green
223,Waescheklammer,lila,72,clothes.peg,lilac
223,Waescheklammer,orange,78,clothes.peg,orange
223,Waescheklammer,rot,74,clothes.peg,red
223,Waescheklammer,schwarz,36,clothes.peg,black
223,Walnuss,blau,3,walnut,blue
223,Walnuss,braun,96,walnut,brown
223,Walnuss,gelb,54,walnut,yellow
223,Walnuss,gruen,1,walnut,green
223,Walnuss,rot,3,walnut,red
223,Zitrone,blau,0,lemon,blue
223,Zitrone,gelb,100,lemon,yellow
223,Zitrone,gruen,31,lemon,green
223,Zitrone,orange,15,lemon,orange
223,Zitrone,rot,1,lemon,red
223,Zucchini,blau,3,courgettes,blue
223,Zucchini,braun,39,courgettes,brown
223,Zucchini,gelb,18,courgettes,yellow
223,Zucchini,gruen,99,courgettes,green
223,Zucchini,rot,1,courgettes,red
224,Ananas,blau,0,pineapple,blue
224,Ananas,braun,100,pineapple,brown
224,Ananas,gruen,0,pineapple,green
224,Ananas,lila,100,pineapple,lilac
224,Ananas,rot,0,pineapple,red
224,Aprikose,blau,0,apricot,blue
224,Aprikose,gelb,89,apricot,yellow
224,Aprikose,gruen,54,apricot,green
224,Aprikose,lila,0,apricot,lilac
224,Aprikose,rot,0,apricot,red
224,Aubergine,blau,0,aubergine,blue
224,Aubergine,gelb,0,aubergine,yellow
224,Aubergine,gruen,0,aubergine,green
224,Aubergine,rot,0,aubergine,red
224,Aubergine,schwarz,100,aubergine,black
224,Avocado,blau,0,avocado,blue
224,Avocado,gelb,0,avocado,yellow
224,Avocado,gruen,100,avocado,green
224,Avocado,lila,0,avocado,lilac
224,Avocado,rot,0,avocado,red
224,Banane,blau,0,banana,blue
224,Banane,braun,51,banana,brown
224,Banane,gelb,100,banana,yellow
224,Banane,gruen,0,banana,green
224,Banane,rot,0,banana,red
224,Birne,blau,0,pear,blue
224,Birne,gruen,0,pear,green
224,Birne,lila,0,pear,lilac
224,Birne,orange,31,pear,orange
224,Birne,rot,0,pear,red
224,Bohnen,blau,1,beans,blue
224,Bohnen,gelb,0,beans,yellow
224,Bohnen,gruen,100,beans,green
224,Bohnen,orange,19,beans,orange
224,Bohnen,rot,1,beans,red
224,Bueroklammer,blau,100,paper.clip,blue
224,Bueroklammer,braun,100,paper.clip,brown
224,Bueroklammer,gelb,100,paper.clip,yellow
224,Bueroklammer,grau,0,paper.clip,gray
224,Bueroklammer,gruen,100,paper.clip,green
224,Bueroklammer,lila,87,paper.clip,lilac
224,Bueroklammer,orange,100,paper.clip,orange
224,Bueroklammer,rot,100,paper.clip,red
224,Bueroklammer,schwarz,90,paper.clip,black
224,Erbsen,blau,0,peas,blue
224,Erbsen,gelb,0,peas,yellow
224,Erbsen,gruen,100,peas,green
224,Erbsen,orange,0,peas,orange
224,Erbsen,rot,0,peas,red
224,Erdbeere,blau,0,strawberry,blue
224,Erdbeere,gelb,0,strawberry,yellow
224,Erdbeere,grau,0,strawberry,gray
224,Erdbeere,lila,0,strawberry,lilac
224,Erdbeere,rot,100,strawberry,red
224,Gurke,blau,0,cucumber,blue
224,Gurke,braun,0,cucumber,brown
224,Gurke,gelb,0,cucumber,yellow
224,Gurke,gruen,100,cucumber,green
224,Gurke,rot,0,cucumber,red
224,Kartoffeln,blau,0,potatoes,blue
224,Kartoffeln,braun,100,potatoes,brown
224,Kartoffeln,gruen,0,potatoes,green
224,Kartoffeln,orange,24,potatoes,orange
224,Kartoffeln,rot,0,potatoes,red
224,Kirsche,blau,0,cherry,blue
224,Kirsche,gelb,2,cherry,yellow
224,Kirsche,gruen,13,cherry,green
224,Kirsche,lila,0,cherry,lilac
