prolific_id,object,colour,typicality,object_en,colour_en
597fd10861bd0600015b2982,Moehre,blau,0,carrots,blue
597fd10861bd0600015b2982,Moehre,gruen,0,carrots,green
597fd10861bd0600015b2982,Moehre,lila,0,carrots,lilac
597fd10861bd0600015b2982,Moehre,orange,100,carrots,orange
597fd10861bd0600015b2982,Moehre,rot,43,carrots,red
597fd10861bd0600015b2982,Paprika,blau,0,pepper,blue
597fd10861bd0600015b2982,Paprika,braun,0,pepper,brown
597fd10861bd0600015b2982,Paprika,gruen,87,pepper,green
597fd10861bd0600015b2982,Paprika,rot,95,pepper,red
597fd10861bd0600015b2982,Paprika,schwarz,0,pepper,black
597fd10861bd0600015b2982,Socken,blau,66,socks,blue
597fd10861bd0600015b2982,Socken,braun,73,socks,brown
597fd10861bd0600015b2982,Socken,gelb,58,socks,yellow
597fd10861bd0600015b2982,Socken,grau,94,socks,gray
597fd10861bd0600015b2982,Socken,gruen,58,socks,green
597fd10861bd0600015b2982,Socken,lila,33,socks,lilac
597fd10861bd0600015b2982,Socken,orange,61,socks,orange
597fd10861bd0600015b2982,Socken,rot,42,socks,red
597fd10861bd0600015b2982,Socken,schwarz,96,socks,black
597fd10861bd0600015b2982,Sonnenbrille,blau,65,suglasses,blue
597fd10861bd0600015b2982,Sonnenbrille,braun,72,suglasses,brown
597fd10861bd0600015b2982,Sonnenbrille,gelb,59,suglasses,yellow
597fd10861bd0600015b2982,Sonnenbrille,grau,100,suglasses,gray
597fd10861bd0600015b2982,Sonnenbrille,gruen,57,suglasses,green
597fd10861bd0600015b2982,Sonnenbrille,lila,63,suglasses,lilac
597fd10861bd0600015b2982,Sonnenbrille,orange,58,suglasses,orange
597fd10861bd0600015b2982,Sonnenbrille,rot,61,suglasses,red
597fd10861bd0600015b2982,Sonnenbrille,schwarz,100,suglasses,black
597fd10861bd0600015b2982,Tomate,blau,0,tomato,blue
597fd10861bd0600015b2982,Tomate,gelb,0,tomato,yellow
597fd10861bd0600015b2982,Tomate,gruen,42,tomato,green
597fd10861bd0600015b2982,Tomate,lila,0,tomato,lilac
597fd10861bd0600015b2982,Tomate,rot,100,tomato,red
597fd10861bd0600015b2982,Trauben,blau,61,grapes,blue
597fd10861bd0600015b2982,Trauben,gelb,55,grapes,yellow
597fd10861bd0600015b2982,Trauben,grau,79,grapes,gray
597fd10861bd0600015b2982,Trauben,orange,8,grapes,orange
597fd10861bd0600015b2982,Trauben,schwarz,94,grapes,black
597fd10861bd0600015b2982,Waescheklammer,blau,78,clothes.peg,blue
597fd10861bd0600015b2982,Waescheklammer,braun,60,clothes.peg,brown
597fd10861bd0600015b2982,Waescheklammer,gelb,81,clothes.peg,yellow
597fd10861bd0600015b2982,Waescheklammer,grau,34,clothes.peg,gray
597fd10861bd0600015b2982,Waescheklammer,gruen,61,clothes.peg,green
597fd10861bd0600015b2982,Waescheklammer,lila,95,clothes.peg,lilac
597fd10861bd0600015b2982,Waescheklammer,orange,64,clothes.peg,orange
597fd10861bd0600015b2982,Waescheklammer,rot,72,clothes.peg,red
597fd10861bd0600015b2982,Waescheklammer,schwarz,26,clothes.peg,black
597fd10861bd0600015b2982,Walnuss,blau,0,walnut,blue
597fd10861bd0600015b2982,Walnuss,braun,98,walnut,brown
597fd10861bd0600015b2982,Walnuss,gelb,32,walnut,yellow
597fd10861bd0600015b2982,Walnuss,gruen,10,walnut,green
597fd10861bd0600015b2982,Walnuss,rot,0,walnut,red
597fd10861bd0600015b2982,Zitrone,blau,3,lemon,blue
597fd10861bd0600015b2982,Zitrone,gelb,100,lemon,yellow
597fd10861bd0600015b2982,Zitrone,gruen,29,lemon,green
597fd10861bd0600015b2982,Zitrone,orange,0,lemon,orange
597fd10861bd0600015b2982,Zitrone,rot,0,lemon,red
597fd10861bd0600015b2982,Zucchini,blau,20,courgettes,blue
597fd10861bd0600015b2982,Zucchini,braun,20,courgettes,brown
597fd10861bd0600015b2982,Zucchini,gelb,13,courgettes,yellow
597fd10861bd0600015b2982,Zucchini,gruen,63,courgettes,green
597fd10861bd0600015b2982,Zucchini,rot,0,courgettes,red
59823fc104619b00011a86c7,Ananas,blau,1,pineapple,blue
59823fc104619b00011a86c7,Ananas,braun,99,pineapple,brown
59823fc104619b00011a86c7,Ananas,gruen,18,pineapple,green
59823fc104619b00011a86c7,Ananas,lila,0,pineapple,lilac
59823fc104619b00011a86c7,Ananas,rot,80,pineapple,red
59823fc104619b00011a86c7,Aprikose,blau,0,apricot,blue
59823fc104619b00011a86c7,Aprikose,gelb,95,apricot,yellow
59823fc104619b00011a86c7,Aprikose,gruen,7,apricot,green
59823fc104619b00011a86c7,Aprikose,lila,0,apricot,lilac
59823fc104619b00011a86c7,Aprikose,rot,57,apricot,red
59823fc104619b00011a86c7,Aubergine,blau,0,aubergine,blue
59823fc104619b00011a86c7,Aubergine,gelb,5,aubergine,yellow
59823fc104619b00011a86c7,Aubergine,gruen,1,aubergine,green
59823fc104619b00011a86c7,Aubergine,rot,0,aubergine,red
59823fc104619b00011a86c7,Aubergine,schwarz,97,aubergine,black
59823fc104619b00011a86c7,Avocado,blau,1,avocado,blue
59823fc104619b00011a86c7,Avocado,gelb,0,avocado,yellow
59823fc104619b00011a86c7,Avocado,gruen,75,avocado,green
59823fc104619b00011a86c7,Avocado,lila,0,avocado,lilac
59823fc104619b00011a86c7,Avocado,rot,2,avocado,red
59823fc104619b00011a86c7,Banane,blau,0,banana,blue
59823fc104619b00011a86c7,Banane,braun,25,banana,brown
59823fc104619b00011a86c7,Banane,gelb,100,banana,yellow
59823fc104619b00011a86c7,Banane,gruen,59,banana,green
59823fc104619b00011a86c7,Banane,rot,0,banana,red
59823fc104619b00011a86c7,Birne,blau,1,pear,blue
59823fc104619b00011a86c7,Birne,gruen,100,pear,green
59823fc104619b00011a86c7,Birne,lila,1,pear,lilac
59823fc104619b00011a86c7,Birne,orange,20,pear,orange
59823fc104619b00011a86c7,Birne,rot,14,pear,red
59823fc104619b00011a86c7,Bohnen,blau,4,beans,blue
59823fc104619b00011a86c7,Bohnen,gelb,63,beans,yellow
59823fc104619b00011a86c7,Bohnen,gruen,87,beans,green
59823fc104619b00011a86c7,Bohnen,orange,16,beans,orange
59823fc104619b00011a86c7,Bohnen,rot,0,beans,red
59823fc104619b00011a86c7,Bueroklammer,blau,35,paper.clip,blue
59823fc104619b00011a86c7,Bueroklammer,braun,57,paper.clip,brown
59823fc104619b00011a86c7,Bueroklammer,gelb,58,paper.clip,yellow
59823fc104619b00011a86c7,Bueroklammer,grau,60,paper.clip,gray
59823fc104619b00011a86c7,Bueroklammer,gruen,33,paper.clip,green
59823fc104619b00011a86c7,Bueroklammer,lila,58,paper.clip,lilac
59823fc104619b00011a86c7,Bueroklammer,orange,57,paper.clip,orange
59823fc104619b00011a86c7,Bueroklammer,rot,60,paper.clip,red
59823fc104619b00011a86c7,Bueroklammer,schwarz,58,paper.clip,black
59823fc104619b00011a86c7,Erbsen,blau,1,peas,blue
59823fc104619b00011a86c7,Erbsen,gelb,29,peas,yellow
59823fc104619b00011a86c7,Erbsen,gruen,92,peas,green
59823fc104619b00011a86c7,Erbsen,orange,0,peas,orange
59823fc104619b00011a86c7,Erbsen,rot,0,peas,red
59823fc104619b00011a86c7,Erdbeere,blau,1,strawberry,blue
59823fc104619b00011a86c7,Erdbeere,gelb,13,strawberry,yellow
59823fc104619b00011a86c7,Erdbeere,grau,25,strawberry,gray
59823fc104619b00011a86c7,Erdbeere,lila,0,strawberry,lilac
59823fc104619b00011a86c7,Erdbeere,rot,100,strawberry,red
59823fc104619b00011a86c7,Gurke,blau,0,cucumber,blue
59823fc104619b00011a86c7,Gurke,braun,7,cucumber,brown
59823fc104619b00011a86c7,Gurke,gelb,19,cucumber,yellow
59823fc104619b00011a86c7,Gurke,gruen,100,cucumber,green
59823fc104619b00011a86c7,Gurke,rot,1,cucumber,red
59823fc104619b00011a86c7,Kartoffeln,blau,0,potatoes,blue
59823fc104619b00011a86c7,Kartoffeln,braun,100,potatoes,brown
59823fc104619b00011a86c7,Kartoffeln,gruen,4,potatoes,green
59823fc104619b00011a86c7,Kartoffeln,orange,56,potatoes,orange
59823fc104619b00011a86c7,Kartoffeln,rot,67,potatoes,red
59823fc104619b00011a86c7,Kirsche,blau,1,cherry,blue
59823fc104619b00011a86c7,Kirsche,gelb,0,cherry,yellow
59823fc104619b00011a86c7,Kirsche,gruen,0,cherry,green
59823fc104619b00011a86c7,Kirsche,lila,4,cherry,lilac
59823fc104619b00011a86c7,Kirsche,rot,95,cherry,red
59823fc104619b00011a86c7,Mandarine,blau,0,mandarine,blue
59823fc104619b00011a86c7,Mandarine,gruen,1,mandarine,green
59823fc104619b00011a86c7,Mandarine,lila,0,mandarine,lilac
59823fc104619b00011a86c7,Mandarine,orange,100,mandarine,orange
59823fc104619b00011a86c7,Mandarine,rot,14,mandarine,red
59823fc104619b00011a86c7,Moehre,blau,6,carrots,blue
59823fc104619b00011a86c7,Moehre,gruen,0,carrots,green
59823fc104619b00011a86c7,Moehre,lila,56,carrots,lilac
59823fc104619b00011a86c7,Moehre,orange,100,carrots,orange
59823fc104619b00011a86c7,Moehre,rot,42,carrots,red
59823fc104619b00011a86c7,Paprika,blau,0,pepper,blue
59823fc104619b00011a86c7,Paprika,braun,10,pepper,brown
59823fc104619b00011a86c7,Paprika,gruen,65,pepper,green
59823fc104619b00011a86c7,Paprika,rot,94,pepper,red
59823fc104619b00011a86c7,Paprika,schwarz,0,pepper,black
59823fc104619b00011a86c7,Socken,blau,83,socks,blue
59823fc104619b00011a86c7,Socken,braun,63,socks,brown
59823fc104619b00011a86c7,Socken,gelb,57,socks,yellow
59823fc104619b00011a86c7,Socken,grau,57,socks,gray
59823fc104619b00011a86c7,Socken,gruen,59,socks,green
59823fc104619b00011a86c7,Socken,lila,60,socks,lilac
59823fc104619b00011a86c7,Socken,orange,59,socks,orange
59823fc104619b00011a86c7,Socken,rot,57,socks,red
59823fc104619b00011a86c7,Socken,schwarz,58,socks,black
59823fc104619b00011a86c7,Sonnenbrille,blau,54,suglasses,blue
59823fc104619b00011a86c7,Sonnenbrille,braun,58,suglasses,brown
59823fc104619b00011a86c7,Sonnenbrille,gelb,63,suglasses,yellow
59823fc104619b00011a86c7,Sonnenbrille,grau,60,suglasses,gray
59823fc104619b00011a86c7,Sonnenbrille,gruen,57,suglasses,green
59823fc104619b00011a86c7,Sonnenbrille,lila,60,suglasses,lilac
59823fc104619b00011a86c7,Sonnenbrille,orange,57,suglasses,orange
59823fc104619b00011a86c7,Sonnenbrille,rot,61,suglasses,red
59823fc104619b00011a86c7,Sonnenbrille,schwarz,100,suglasses,black
59823fc104619b00011a86c7,Tomate,blau,0,tomato,blue
59823fc104619b00011a86c7,Tomate,gelb,13,tomato,yellow
59823fc104619b00011a86c7,Tomate,gruen,62,tomato,green
59823fc104619b00011a86c7,Tomate,lila,0,tomato,lilac
59823fc104619b00011a86c7,Tomate,rot,100,tomato,red
59823fc104619b00011a86c7,Trauben,blau,100,grapes,blue
59823fc104619b00011a86c7,Trauben,gelb,57,grapes,yellow
59823fc104619b00011a86c7,Trauben,grau,13,grapes,gray
59823fc104619b00011a86c7,Trauben,orange,31,grapes,orange
59823fc104619b00011a86c7,Trauben,schwarz,100,grapes,black
59823fc104619b00011a86c7,Waescheklammer,blau,68,clothes.peg,blue
59823fc104619b00011a86c7,Waescheklammer,braun,64,clothes.peg,brown
59823fc104619b00011a86c7,Waescheklammer,gelb,56,clothes.peg,yellow
59823fc104619b00011a86c7,Waescheklammer,grau,56,clothes.peg,gray
59823fc104619b00011a86c7,Waescheklammer,gruen,62,clothes.peg,green
59823fc104619b00011a86c7,Waescheklammer,lila,57,clothes.peg,lilac
59823fc104619b00011a86c7,Waescheklammer,orange,61,clothes.peg,orange
59823fc104619b00011a86c7,Waescheklammer,rot,57,clothes.peg,red
59823fc104619b00011a86c7,Waescheklammer,schwarz,58,clothes.peg,black
59823fc104619b00011a86c7,Walnuss,blau,0,walnut,blue
59823fc104619b00011a86c7,Walnuss,braun,100,walnut,brown
59823fc104619b00011a86c7,Walnuss,gelb,9,walnut,yellow
59823fc104619b00011a86c7,Walnuss,gruen,4,walnut,green
59823fc104619b00011a86c7,Walnuss,rot,10,walnut,red
59823fc104619b00011a86c7,Zitrone,blau,2,lemon,blue
59823fc104619b00011a86c7,Zitrone,gelb,100,lemon,yellow
59823fc104619b00011a86c7,Zitrone,gruen,30,lemon,green
59823fc104619b00011a86c7,Zitrone,orange,5,lemon,orange
59823fc104619b00011a86c7,Zitrone,rot,4,lemon,red
59823fc104619b00011a86c7,Zucchini,blau,1,courgettes,blue
59823fc104619b00011a86c7,Zucchini,braun,21,courgettes,brown
59823fc104619b00011a86c7,Zucchini,gelb,25,courgettes,yellow
59823fc104619b00011a86c7,Zucchini,gruen,100,courgettes,green
59823fc104619b00011a86c7,Zucchini,rot,0,courgettes,red
59879ae7e8d50e0001d7c2f7,Ananas,blau,0,pineapple,blue
59879ae7e8d50e0001d7c2f7,Ananas,braun,100,pineapple,brown
59879ae7e8d50e0001d7c2f7,Ananas,gruen,0,pineapple,green
59879ae7e8d50e0001d7c2f7,Ananas,lila,0,pineapple,lilac
59879ae7e8d50e0001d7c2f7,Ananas,rot,0,pineapple,red
59879ae7e8d50e0001d7c2f7,Aprikose,blau,0,apricot,blue
59879ae7e8d50e0001d7c2f7,Aprikose,gelb,100,apricot,yellow
59879ae7e8d50e0001d7c2f7,Aprikose,gruen,0,apricot,green
59879ae7e8d50e0001d7c2f7,Aprikose,lila,0,apricot,lilac
59879ae7e8d50e0001d7c2f7,Aprikose,rot,63,apricot,red
59879ae7e8d50e0001d7c2f7,Aubergine,blau,34,aubergine,blue
59879ae7e8d50e0001d7c2f7,Aubergine,gelb,0,aubergine,yellow
59879ae7e8d50e0001d7c2f7,Aubergine,gruen,73,aubergine,green
59879ae7e8d50e0001d7c2f7,Aubergine,rot,0,aubergine,red
59879ae7e8d50e0001d7c2f7,Aubergine,schwarz,100,aubergine,black
59879ae7e8d50e0001d7c2f7,Avocado,blau,2,avocado,blue
59879ae7e8d50e0001d7c2f7,Avocado,gelb,0,avocado,yellow
59879ae7e8d50e0001d7c2f7,Avocado,gruen,100,avocado,green
59879ae7e8d50e0001d7c2f7,Avocado,lila,0,avocado,lilac
59879ae7e8d50e0001d7c2f7,Avocado,rot,0,avocado,red
59879ae7e8d50e0001d7c2f7,Banane,blau,0,banana,blue
59879ae7e8d50e0001d7c2f7,Banane,braun,60,banana,brown
59879ae7e8d50e0001d7c2f7,Banane,gelb,100,banana,yellow
59879ae7e8d50e0001d7c2f7,Banane,gruen,5,banana,green
59879ae7e8d50e0001d7c2f7,Banane,rot,0,banana,red
59879ae7e8d50e0001d7c2f7,Birne,blau,0,pear,blue
59879ae7e8d50e0001d7c2f7,Birne,gruen,81,pear,green
59879ae7e8d50e0001d7c2f7,Birne,lila,0,pear,lilac
59879ae7e8d50e0001d7c2f7,Birne,orange,24,pear,orange
59879ae7e8d50e0001d7c2f7,Birne,rot,0,pear,red
59879ae7e8d50e0001d7c2f7,Bohnen,blau,0,beans,blue
59879ae7e8d50e0001d7c2f7,Bohnen,gelb,21,beans,yellow
59879ae7e8d50e0001d7c2f7,Bohnen,gruen,100,beans,green
59879ae7e8d50e0001d7c2f7,Bohnen,orange,0,beans,orange
59879ae7e8d50e0001d7c2f7,Bohnen,rot,0,beans,red
59879ae7e8d50e0001d7c2f7,Bueroklammer,blau,63,paper.clip,blue
59879ae7e8d50e0001d7c2f7,Bueroklammer,braun,0,paper.clip,brown
59879ae7e8d50e0001d7c2f7,Bueroklammer,gelb,82,paper.clip,yellow
59879ae7e8d50e0001d7c2f7,Bueroklammer,grau,100,paper.clip,gray
59879ae7e8d50e0001d7c2f7,Bueroklammer,gruen,22,paper.clip,green
59879ae7e8d50e0001d7c2f7,Bueroklammer,lila,29,paper.clip,lilac
59879ae7e8d50e0001d7c2f7,Bueroklammer,orange,7,paper.clip,orange
59879ae7e8d50e0001d7c2f7,Bueroklammer,rot,85,paper.clip,red
59879ae7e8d50e0001d7c2f7,Bueroklammer,schwarz,68,paper.clip,black
59879ae7e8d50e0001d7c2f7,Erbsen,blau,0,peas,blue
59879ae7e8d50e0001d7c2f7,Erbsen,gelb,36,peas,yellow
59879ae7e8d50e0001d7c2f7,Erbsen,gruen,100,peas,green
59879ae7e8d50e0001d7c2f7,Erbsen,orange,0,peas,orange
59879ae7e8d50e0001d7c2f7,Erbsen,rot,0,peas,red
59879ae7e8d50e0001d7c2f7,Erdbeere,blau,0,strawberry,blue
59879ae7e8d50e0001d7c2f7,Erdbeere,gelb,0,strawberry,yellow
59879ae7e8d50e0001d7c2f7,Erdbeere,grau,0,strawberry,gray
59879ae7e8d50e0001d7c2f7,Erdbeere,lila,0,strawberry,lilac
59879ae7e8d50e0001d7c2f7,Erdbeere,rot,100,strawberry,red
59879ae7e8d50e0001d7c2f7,Gurke,blau,0,cucumber,blue
59879ae7e8d50e0001d7c2f7,Gurke,braun,0,cucumber,brown
59879ae7e8d50e0001d7c2f7,Gurke,gelb,85,cucumber,yellow
59879ae7e8d50e0001d7c2f7,Gurke,gruen,100,cucumber,green
59879ae7e8d50e0001d7c2f7,Gurke,rot,0,cucumber,red
59879ae7e8d50e0001d7c2f7,Kartoffeln,blau,0,potatoes,blue
59879ae7e8d50e0001d7c2f7,Kartoffeln,braun,100,potatoes,brown
59879ae7e8d50e0001d7c2f7,Kartoffeln,gruen,0,potatoes,green
59879ae7e8d50e0001d7c2f7,Kartoffeln,orange,72,potatoes,orange
59879ae7e8d50e0001d7c2f7,Kartoffeln,rot,0,potatoes,red
59879ae7e8d50e0001d7c2f7,Kirsche,blau,0,cherry,blue
59879ae7e8d50e0001d7c2f7,Kirsche,gelb,0,cherry,yellow
59879ae7e8d50e0001d7c2f7,Kirsche,gruen,0,cherry,green
59879ae7e8d50e0001d7c2f7,Kirsche,lila,0,cherry,lilac
59879ae7e8d50e0001d7c2f7,Kirsche,rot,100,cherry,red
59879ae7e8d50e0001d7c2f7,Mandarine,blau,0,mandarine,blue
59879ae7e8d50e0001d7c2f7,Mandarine,gruen,0,mandarine,green
59879ae7e8d50e0001d7c2f7,Mandarine,lila,0,mandarine,lilac
59879ae7e8d50e0001d7c2f7,Mandarine,orange,100,mandarine,orange
59879ae7e8d50e0001d7c2f7,Mandarine,rot,0,mandarine,red
59879ae7e8d50e0001d7c2f7,Moehre,blau,0,carrots,blue
59879ae7e8d50e0001d7c2f7,Moehre,gruen,0,carrots,green
59879ae7e8d50e0001d7c2f7,Moehre,lila,0,carrots,lilac
59879ae7e8d50e0001d7c2f7,Moehre,orange,100,carrots,orange
59879ae7e8d50e0001d7c2f7,Moehre,rot,0,carrots,red
59879ae7e8d50e0001d7c2f7,Paprika,blau,0,pepper,blue
59879ae7e8d50e0001d7c2f7,Paprika,braun,0,pepper,brown
59879ae7e8d50e0001d7c2f7,Paprika,gruen,11,pepper,green
59879ae7e8d50e0001d7c2f7,Paprika,rot,100,pepper,red
59879ae7e8d50e0001d7c2f7,Paprika,schwarz,0,pepper,black
59879ae7e8d50e0001d7c2f7,Socken,blau,23,socks,blue
59879ae7e8d50e0001d7c2f7,Socken,braun,4,socks,brown
59879ae7e8d50e0001d7c2f7,Socken,gelb,3,socks,yellow
59879ae7e8d50e0001d7c2f7,Socken,grau,100,socks,gray
59879ae7e8d50e0001d7c2f7,Socken,gruen,10,socks,green
59879ae7e8d50e0001d7c2f7,Socken,lila,7,socks,lilac
59879ae7e8d50e0001d7c2f7,Socken,orange,0,socks,orange
59879ae7e8d50e0001d7c2f7,Socken,rot,25,socks,red
59879ae7e8d50e0001d7c2f7,Socken,schwarz,100,socks,black
59879ae7e8d50e0001d7c2f7,Sonnenbrille,blau,40,suglasses,blue
59879ae7e8d50e0001d7c2f7,Sonnenbrille,braun,4,suglasses,brown
59879ae7e8d50e0001d7c2f7,Sonnenbrille,gelb,27,suglasses,yellow
59879ae7e8d50e0001d7c2f7,Sonnenbrille,grau,100,suglasses,gray
59879ae7e8d50e0001d7c2f7,Sonnenbrille,gruen,24,suglasses,green
59879ae7e8d50e0001d7c2f7,Sonnenbrille,lila,0,suglasses,lilac
59879ae7e8d50e0001d7c2f7,Sonnenbrille,orange,21,suglasses,orange
59879ae7e8d50e0001d7c2f7,Sonnenbrille,rot,39,suglasses,red
59879ae7e8d50e0001d7c2f7,Sonnenbrille,schwarz,100,suglasses,black
59879ae7e8d50e0001d7c2f7,Tomate,blau,0,tomato,blue
59879ae7e8d50e0001d7c2f7,Tomate,gelb,0,tomato,yellow
59879ae7e8d50e0001d7c2f7,Tomate,gruen,0,tomato,green
59879ae7e8d50e0001d7c2f7,Tomate,lila,0,tomato,lilac
59879ae7e8d50e0001d7c2f7,Tomate,rot,100,tomato,red
59879ae7e8d50e0001d7c2f7,Trauben,blau,27,grapes,blue
59879ae7e8d50e0001d7c2f7,Trauben,gelb,0,grapes,yellow
59879ae7e8d50e0001d7c2f7,Trauben,grau,37,grapes,gray
59879ae7e8d50e0001d7c2f7,Trauben,orange,0,grapes,orange
59879ae7e8d50e0001d7c2f7,Trauben,schwarz,100,grapes,black
59879ae7e8d50e0001d7c2f7,Waescheklammer,blau,100,clothes.peg,blue
59879ae7e8d50e0001d7c2f7,Waescheklammer,braun,0,clothes.peg,brown
59879ae7e8d50e0001d7c2f7,Waescheklammer,gelb,70,clothes.peg,yellow
59879ae7e8d50e0001d7c2f7,Waescheklammer,grau,0,clothes.peg,gray
59879ae7e8d50e0001d7c2f7,Waescheklammer,gruen,100,clothes.peg,green
59879ae7e8d50e0001d7c2f7,Waescheklammer,lila,0,clothes.peg,lilac
59879ae7e8d50e0001d7c2f7,Waescheklammer,orange,14,clothes.peg,orange
59879ae7e8d50e0001d7c2f7,Waescheklammer,rot,89,clothes.peg,red
59879ae7e8d50e0001d7c2f7,Waescheklammer,schwarz,0,clothes.peg,black
59879ae7e8d50e0001d7c2f7,Walnuss,blau,0,walnut,blue
59879ae7e8d50e0001d7c2f7,Walnuss,braun,100,walnut,brown
59879ae7e8d50e0001d7c2f7,Walnuss,gelb,0,walnut,yellow
59879ae7e8d50e0001d7c2f7,Walnuss,gruen,0,walnut,green
59879ae7e8d50e0001d7c2f7,Walnuss,rot,0,walnut,red
59879ae7e8d50e0001d7c2f7,Zitrone,blau,0,lemon,blue
59879ae7e8d50e0001d7c2f7,Zitrone,gelb,100,lemon,yellow
59879ae7e8d50e0001d7c2f7,Zitrone,gruen,0,lemon,green
59879ae7e8d50e0001d7c2f7,Zitrone,orange,0,lemon,orange
59879ae7e8d50e0001d7c2f7,Zitrone,rot,0,lemon,red
59879ae7e8d50e0001d7c2f7,Zucchini,blau,0,courgettes,blue
59879ae7e8d50e0001d7c2f7,Zucchini,braun,0,courgettes,brown
59879ae7e8d50e0001d7c2f7,Zucchini,gelb,1,courgettes,yellow
59879ae7e8d50e0001d7c2f7,Zucchini,gruen,100,courgettes,green
59879ae7e8d50e0001d7c2f7,Zucchini,rot,0,courgettes,red
598d90057d29e7000173008b,Ananas,blau,0,pineapple,blue
598d90057d29e7000173008b,Ananas,braun,100,pineapple,brown
598d90057d29e7000173008b,Ananas,gruen,28,pineapple,green
598d90057d29e7000173008b,Ananas,lila,0,pineapple,lilac
598d90057d29e7000173008b,Ananas,rot,0,pineapple,red
598d90057d29e7000173008b,Aprikose,blau,0,apricot,blue
598d90057d29e7000173008b,Aprikose,gelb,100,apricot,yellow
598d90057d29e7000173008b,Aprikose,gruen,24,apricot,green
598d90057d29e7000173008b,Aprikose,lila,0,apricot,lilac
598d90057d29e7000173008b,Aprikose,rot,61,apricot,red
598d90057d29e7000173008b,Aubergine,blau,0,aubergine,blue
598d90057d29e7000173008b,Aubergine,gelb,0,aubergine,yellow
598d90057d29e7000173008b,Aubergine,gruen,0,aubergine,green
598d90057d29e7000173008b,Aubergine,rot,0,aubergine,red
598d90057d29e7000173008b,Aubergine,schwarz,100,aubergine,black
598d90057d29e7000173008b,Avocado,blau,0,avocado,blue
598d90057d29e7000173008b,Avocado,gelb,60,avocado,yellow
598d90057d29e7000173008b,Avocado,gruen,100,avocado,green
598d90057d29e7000173008b,Avocado,lila,0,avocado,lilac
598d90057d29e7000173008b,Avocado,rot,0,avocado,red
598d90057d29e7000173008b,Banane,blau,0,banana,blue
598d90057d29e7000173008b,Banane,braun,31,banana,brown
598d90057d29e7000173008b,Banane,gelb,100,banana,yellow
598d90057d29e7000173008b,Banane,gruen,63,banana,green
598d90057d29e7000173008b,Banane,rot,0,banana,red
598d90057d29e7000173008b,Birne,blau,0,pear,blue
598d90057d29e7000173008b,Birne,gruen,100,pear,green
598d90057d29e7000173008b,Birne,lila,0,pear,lilac
598d90057d29e7000173008b,Birne,orange,65,pear,orange
598d90057d29e7000173008b,Birne,rot,0,pear,red
598d90057d29e7000173008b,Bohnen,blau,0,beans,blue
598d90057d29e7000173008b,Bohnen,gelb,75,beans,yellow
598d90057d29e7000173008b,Bohnen,gruen,100,beans,green
598d90057d29e7000173008b,Bohnen,orange,0,beans,orange
598d90057d29e7000173008b,Bohnen,rot,0,beans,red
598d90057d29e7000173008b,Bueroklammer,blau,83,paper.clip,blue
598d90057d29e7000173008b,Bueroklammer,braun,68,paper.clip,brown
598d90057d29e7000173008b,Bueroklammer,gelb,79,paper.clip,yellow
598d90057d29e7000173008b,Bueroklammer,grau,100,paper.clip,gray
598d90057d29e7000173008b,Bueroklammer,gruen,70,paper.clip,green
598d90057d29e7000173008b,Bueroklammer,lila,74,paper.clip,lilac
598d90057d29e7000173008b,Bueroklammer,orange,80,paper.clip,orange
598d90057d29e7000173008b,Bueroklammer,rot,78,paper.clip,red
598d90057d29e7000173008b,Bueroklammer,schwarz,72,paper.clip,black
598d90057d29e7000173008b,Erbsen,blau,0,peas,blue
598d90057d29e7000173008b,Erbsen,gelb,68,peas,yellow
598d90057d29e7000173008b,Erbsen,gruen,100,peas,green
598d90057d29e7000173008b,Erbsen,orange,0,peas,orange
598d90057d29e7000173008b,Erbsen,rot,0,peas,red
598d90057d29e7000173008b,Erdbeere,blau,0,strawberry,blue
598d90057d29e7000173008b,Erdbeere,gelb,0,strawberry,yellow
598d90057d29e7000173008b,Erdbeere,grau,0,strawberry,gray
598d90057d29e7000173008b,Erdbeere,lila,0,strawberry,lilac
598d90057d29e7000173008b,Erdbeere,rot,100,strawberry,red
598d90057d29e7000173008b,Gurke,blau,0,cucumber,blue
598d90057d29e7000173008b,Gurke,braun,0,cucumber,brown
598d90057d29e7000173008b,Gurke,gelb,70,cucumber,yellow
598d90057d29e7000173008b,Gurke,gruen,100,cucumber,green
598d90057d29e7000173008b,Gurke,rot,0,cucumber,red
598d90057d29e7000173008b,Kartoffeln,blau,0,potatoes,blue
598d90057d29e7000173008b,Kartoffeln,braun,100,potatoes,brown
598d90057d29e7000173008b,Kartoffeln,gruen,0,potatoes,green
598d90057d29e7000173008b,Kartoffeln,orange,69,potatoes,orange
598d90057d29e7000173008b,Kartoffeln,rot,0,potatoes,red
598d90057d29e7000173008b,Kirsche,blau,0,cherry,blue
598d90057d29e7000173008b,Kirsche,gelb,0,cherry,yellow
598d90057d29e7000173008b,Kirsche,gruen,0,cherry,green
598d90057d29e7000173008b,Kirsche,lila,0,cherry,lilac
598d90057d29e7000173008b,Kirsche,rot,100,cherry,red
598d90057d29e7000173008b,Mandarine,blau,0,mandarine,blue
598d90057d29e7000173008b,Mandarine,gruen,26,mandarine,green
598d90057d29e7000173008b,Mandarine,lila,0,mandarine,lilac
598d90057d29e7000173008b,Mandarine,orange,100,mandarine,orange
598d90057d29e7000173008b,Mandarine,rot,23,mandarine,red
